,Becon_Wireless11,Chamidi1,FGS_Office11,IsuruAp6,NipunaM6,Pied Piper8,Sandali11,UNIC-wifi11,UoM_Wireless11,eduroam1,eduroam11,eduroam6,id
35,-88,-74,-93,-59,-65,-100,-64,-84,-91,-93,-88,-100,0
36,-88,-77,-93,-56,-64,-100,-63,-90,-91,-93,-88,-100,0
37,-88,-76,-85,-57,-63,-100,-63,-89,-90,-93,-94,-100,0
38,-88,-75,-93,-56,-64,-100,-62,-84,-91,-92,-88,-100,0
39,-88,-75,-93,-55,-64,-100,-63,-84,-91,-93,-88,-100,0
40,-88,-75,-93,-56,-65,-100,-62,-84,-94,-86,-88,-100,0
41,-88,-76,-93,-58,-64,-100,-65,-84,-91,-93,-88,-100,0
42,-88,-76,-93,-56,-64,-100,-62,-84,-91,-85,-88,-100,0
43,-88,-82,-93,-56,-63,-100,-62,-84,-91,-93,-88,-100,0
44,-88,-76,-88,-55,-64,-100,-62,-84,-88,-93,-88,-100,0
45,-88,-75,-93,-53,-64,-100,-61,-84,-91,-85,-88,-100,0
46,-88,-76,-93,-56,-65,-100,-62,-84,-92,-88,-88,-100,0
47,-88,-76,-93,-55,-64,-100,-62,-84,-91,-93,-88,-100,0
48,-88,-75,-93,-56,-63,-100,-62,-84,-93,-95,-88,-100,0
49,-90,-76,-93,-57,-63,-100,-61,-84,-92,-92,-92,-100,0
50,-88,-75,-93,-56,-64,-100,-62,-89,-92,-93,-88,-100,0
51,-88,-75,-93,-56,-63,-100,-62,-89,-91,-93,-88,-100,0
52,-88,-83,-93,-56,-65,-100,-62,-84,-86,-85,-88,-100,0
53,-88,-75,-93,-55,-65,-100,-64,-84,-91,-93,-88,-100,0
54,-92,-100,-93,-55,-64,-100,-62,-83,-91,-93,-88,-100,0
55,-88,-75,-93,-56,-64,-100,-62,-88,-91,-93,-88,-100,0
56,-88,-74,-93,-55,-64,-100,-62,-84,-91,-93,-88,-100,0
57,-88,-75,-93,-56,-64,-100,-60,-84,-91,-93,-88,-100,0
58,-88,-74,-93,-55,-62,-100,-61,-89,-91,-93,-88,-100,0
59,-88,-77,-93,-55,-63,-100,-61,-86,-91,-93,-88,-100,0
60,-88,-76,-93,-56,-62,-100,-61,-84,-91,-93,-88,-100,0
61,-88,-84,-93,-55,-64,-100,-62,-84,-91,-93,-88,-100,0
62,-88,-77,-93,-57,-65,-100,-62,-84,-91,-93,-88,-100,0
63,-88,-74,-93,-55,-63,-100,-63,-85,-88,-93,-92,-100,0
64,-81,-86,-90,-57,-63,-100,-60,-84,-89,-93,-90,-100,0
65,-88,-73,-93,-56,-61,-100,-61,-87,-91,-93,-88,-100,0
66,-88,-77,-93,-54,-62,-100,-62,-84,-91,-93,-88,-100,0
67,-89,-74,-86,-57,-65,-100,-60,-85,-89,-93,-88,-100,0
68,-88,-75,-93,-58,-66,-100,-64,-84,-91,-93,-88,-100,0
69,-88,-76,-93,-56,-64,-100,-63,-84,-91,-93,-88,-100,0
70,-89,-77,-93,-56,-62,-100,-61,-84,-90,-93,-83,-100,0
71,-91,-76,-93,-59,-65,-100,-63,-89,-94,-93,-88,-100,0
72,-88,-77,-93,-56,-65,-100,-59,-84,-91,-93,-88,-100,0
73,-88,-76,-93,-59,-65,-100,-64,-89,-91,-93,-90,-100,0
74,-92,-79,-91,-55,-62,-100,-63,-84,-89,-93,-82,-100,0
75,-88,-75,-93,-58,-63,-100,-61,-87,-91,-93,-88,-100,0
76,-88,-77,-93,-63,-62,-100,-64,-84,-91,-93,-88,-100,0
